OBJECTID,FIRE_ID,FIRE_NAME,lat,lon,ignition_date,acres_burned,fire type,precip_7d_prior (mm),temp_max_7d_prior (°C),rh_min_7d_prior (%),soil_moisture_7d_prior_avg (m³/m³),temp_ign_1400 (°C),rh_ign_1400 (%),soil_moisture_ign_1400 (m³/m³),wind_speed_ign_1400 (km/h),wind_direction_ign_1400 (°),wind_gust_ign_1400 (km/h),precip_ign_day (mm),precip_30d_post (mm),temp_max_30d_post (°C),wind_speed_max_30d_post (km/h),wind_gust_max_30d_post (km/h),rh_min_30d_post (%),ndvi,land_cover,elevation_m,slope_deg,aspect_deg,aspect_sin,aspect_cos
4775507.0,OR4307312203920180715,TIMBER CRATER 6,43.07,-122.011,2018-07-15,3122.0,Wildfire,0.0,31.2,16.0,0.1729821428571428,23.1,48.0,0.168,19.4,255.0,46.1,1.1,2.2,33.3,17.1,46.8,8.0,0.3654,10.0,1622.0,5.0,69.0,0.9335804264972017,0.3583679495453004
4775538.0,CA4195612355120180715,NATCHEZ,41.895,-123.566,2018-07-15,38800.0,Wildfire,0.0,32.4,17.0,0.130047619047619,31.4,19.0,0.135,7.6,355.0,28.8,0.0,0.8,32.3,14.2,50.0,11.0,0.7170000000000001,8.0,1456.0,20.0,32.0,0.5299192642332049,0.848048096156426
4775540.0,OR4252812357120180715,TAYLOR CREEK,42.488,-123.619,2018-07-15,57505.0,Wildfire,0.0,36.3,14.0,0.2444523809523809,36.0,18.0,0.249,10.5,84.0,34.2,0.0,0.4,37.3,18.4,57.6,10.0,0.71975,1.0,584.0,10.0,302.0,-0.8480480961564262,0.5299192642332047
4775578.0,OR4209912285420180715,HENDRIX,42.087,-122.842,2018-07-15,1123.0,Wildfire,0.0,31.2,17.0,0.2547797619047618,29.5,22.0,0.249,4.7,32.0,29.5,0.3,3.0,31.5,16.7,59.4,11.0,0.5807,1.0,1572.0,24.0,91.0,0.9998476951563913,-0.017452406437283477
4775697.0,TX3358909875820180715,ARCHER #1,33.604,-98.741,2018-07-15,2607.0,Wildfire,5.5,37.8,28.0,0.1580178571428571,38.0,30.0,0.145,13.0,185.0,29.9,0.0,34.5,42.2,29.9,51.5,15.0,0.29035,10.0,319.0,0.0,0.0,0.0,1.0
4775698.0,TX3359209874120180715,ARCHER #2,33.6,-98.822,2018-07-15,2658.0,Wildfire,7.0,37.5,28.0,0.1487738095238095,38.0,30.0,0.139,12.7,187.0,29.2,0.5,30.2,42.0,28.2,51.1,15.0,0.22025,10.0,340.0,3.0,62.0,0.8829475928589269,0.46947156278589086
4775342.0,OR4408012020420180716,CEMETERY 0701 RS,44.07,-120.192,2018-07-16,1516.0,Wildfire,0.0,34.0,11.0,0.124797619047619,32.0,15.0,0.127,8.8,35.0,28.8,0.1,0.0,38.0,21.3,61.6,6.0,0.21050000000000002,10.0,1269.0,3.0,79.0,0.981627183447664,0.19080899537654492
4775379.0,ID4216511601820180716,OTTER,42.164,-116.032,2018-07-16,2473.0,Wildfire,0.3,32.7,7.0,0.0274880952380952,27.5,24.0,0.031,6.4,333.0,20.5,0.0,0.5,35.0,43.6,74.5,6.0,0.25335,10.0,1856.0,2.0,337.0,-0.3907311284892739,0.9205048534524403
4775382.0,NV4127811541520180716,STAG,41.247,-115.412,2018-07-16,4132.0,Wildfire,0.0,34.6,7.0,0.0367321428571428,30.3,22.0,0.04,7.6,278.0,22.3,0.2,0.7000000000000001,34.5,34.8,63.0,5.0,0.1688,10.0,1817.0,2.0,162.0,0.3090169943749475,-0.9510565162951535
4775386.0,ID4243811478320180716,BERGER BUTTE,42.411,-114.796,2018-07-16,3173.0,Wildfire,0.0,36.3,7.0,0.0209583333333333,30.8,22.0,0.021,5.0,240.0,19.1,0.0,0.0,38.3,35.9,58.3,6.0,0.18265,10.0,1296.0,3.0,248.0,-0.9271838545667873,-0.3746065934159123
4775391.0,ID4251811561720180716,EAST WHITE,42.491,-115.623,2018-07-16,3394.0,Wildfire,0.0,37.5,7.0,0.0210892857142857,31.6,18.0,0.021,4.8,333.0,18.7,0.0,0.2,39.0,34.8,56.9,6.0,0.1776,10.0,1306.0,2.0,81.0,0.9876883405951378,0.15643446504023092
4775417.0,NV4074311639520180716,BOULDER CREEK,40.739,-116.406,2018-07-16,1026.0,Wildfire,0.0,36.0,7.0,0.0249583333333333,32.5,19.0,0.027,10.1,276.0,25.9,0.0,0.3,37.4,33.9,63.0,5.0,0.1762,10.0,1459.0,1.0,279.0,-0.9876883405951378,0.15643446504023067
4775424.0,ID4316911383020180716,SPUD BUTTE,43.155,-113.849,2018-07-16,4079.0,Wildfire,0.0,36.1,8.0,0.024547619047619,32.3,17.0,0.025,17.2,241.0,37.4,0.0,0.0,37.7,43.4,69.5,6.0,0.233,10.0,1496.0,0.0,90.0,1.0,6.123233995736766e-17
4775504.0,OR4282612280720180716,MILES,42.828,-122.699,2018-07-16,40343.0,Wildfire,0.2,34.1,17.0,0.2579702380952381,33.3,22.0,0.267,10.7,303.0,34.2,0.0,0.0,35.1,20.4,57.6,11.0,0.67105,1.0,928.0,29.0,73.0,0.9563047559630354,0.29237170472273677
4775509.0,OR4269312315820180716,GRAVE CREEK #3,42.661,-123.158,2018-07-16,9318.0,Wildfire,0.0,34.6,16.0,0.2536071428571428,34.3,19.0,0.26,10.9,304.0,36.0,0.0,0.4,35.5,20.5,59.4,11.0,0.5094000000000001,1.0,872.0,22.0,91.0,0.9998476951563913,-0.017452406437283477
4775786.0,ID4203511639220180716,WEST DUCK,41.981,-116.369,2018-07-16,11192.0,Wildfire,0.0,34.3,7.0,0.0293154761904761,29.9,20.0,0.03,8.6,303.0,23.4,0.0,0.3,36.8,41.2,68.0,5.0,0.1864,10.0,1704.0,3.0,265.0,-0.9961946980917455,-0.08715574274765825
4776294.0,TX3378209927320180716,WAGGONER RANCH,33.792,-99.257,2018-07-16,4272.0,Wildfire,1.4,38.1,28.0,0.1413630952380952,36.8,31.0,0.147,8.3,178.0,22.3,0.0,45.5,41.9,29.4,47.9,15.0,0.27065,10.0,380.0,2.0,323.0,-0.6018150231520483,0.7986355100472928
4776307.0,OR4237012386020180716,KLONDIKE,42.418,-123.873,2018-07-16,178311.0,Wildfire,0.0,37.7,13.0,0.1405416666666666,35.6,19.0,0.147,10.4,314.0,36.4,0.0,0.0,36.2,16.4,53.3,9.0,0.5873,1.0,570.0,22.0,164.0,0.2756373558169992,-0.9612616959383189
4775348.0,OR4557512110320180717,SUBSTATION 0730 RN,45.5,-120.939,2018-07-17,69109.0,Wildfire,0.0,36.0,10.0,0.1389285714285714,34.1,16.0,0.14,19.2,296.0,42.1,0.0,0.0,38.9,32.3,68.0,10.0,0.22515000000000002,12.0,462.0,3.0,9.0,0.15643446504023087,0.9876883405951378
4775369.0,ID4241811550420180717,WINTER CAMP,42.34,-115.439,2018-07-17,29281.0,Wildfire,0.0,34.2,9.0,0.018220238095238,30.5,17.0,0.023,15.8,325.0,32.8,0.0,0.0,37.5,30.8,58.3,6.0,0.20370000000000002,10.0,1488.0,1.0,244.0,-0.8987940462991668,-0.43837114678907774
4775399.0,ID4247711313220180717,NORTH HEGLAR,42.483,-113.042,2018-07-17,2444.0,Wildfire,0.0,32.5,13.0,0.1346666666666666,28.6,22.0,0.139,16.0,284.0,38.9,0.0,0.3,34.8,26.1,56.5,9.0,0.46045,10.0,1775.0,6.0,236.0,-0.8290375725550418,-0.5591929034707466
4775423.0,ID4304311477420180717,DOG CREEK,43.055,-114.705,2018-07-17,16252.0,Wildfire,0.0,37.0,7.0,0.0217440476190476,32.3,17.0,0.023,19.0,243.0,36.7,0.0,0.1,38.8,33.4,59.0,6.0,0.19815000000000002,10.0,1184.0,1.0,189.0,-0.15643446504023073,-0.9876883405951378
4775626.0,AZ3456511095220180717,GRAMA,34.559,-110.959,2018-07-17,2085.0,Wildfire,43.1,24.4,42.0,0.308,19.0,81.0,0.394,9.6,200.0,25.9,5.2,51.1,31.0,21.3,51.5,14.0,0.56455,9.0,2093.0,2.0,44.0,0.6946583704589973,0.7193398003386512
4775707.0,TX3455510115820180717,FOLLEY PARK,34.586,-101.113,2018-07-17,2505.0,Wildfire,1.8,36.0,23.0,0.1453511904761904,36.4,24.0,0.154,14.9,195.0,32.4,0.0,11.0,40.8,32.8,56.9,11.0,0.29445,10.0,745.0,1.0,20.0,0.3420201433256687,0.9396926207859084
4775739.0,UT3855611251720180717,COVE CREEK,38.573,-112.519,2018-07-17,2438.0,Wildfire,40.5,28.8,19.0,0.1951071428571428,26.4,33.0,0.162,8.4,239.0,36.4,1.1,11.1,30.2,22.2,77.8,7.0,0.5881000000000001,10.0,2350.0,17.0,297.0,-0.891006524188368,0.45399049973954664
4776032.0,AZ3546411175320180717,SEEP,35.478,-111.741,2018-07-17,5018.0,Wildfire,76.0,24.0,35.0,0.2582619047619047,23.6,47.0,0.247,15.6,61.0,32.8,0.1,64.1,31.4,28.5,54.0,8.0,0.40175,10.0,2294.0,5.0,308.0,-0.7880107536067218,0.6156614753256585
4775526.0,ID4482311528620180718,KIWAH,44.838,-115.23,2018-07-18,15470.0,Wildfire,0.5,29.7,13.0,0.2038392857142857,27.0,16.0,0.205,15.1,258.0,58.3,0.0,1.5,33.8,16.5,63.0,7.0,0.43395,10.0,1940.0,26.0,154.0,0.4383711467890773,-0.898794046299167
4775743.0,TX3127709795020180718,HARMAN ROAD,31.333,-97.972,2018-07-18,3094.0,Wildfire,0.0,38.9,15.0,0.2996845238095238,38.4,24.0,0.249,7.9,180.0,23.4,0.0,68.9,41.8,28.7,53.3,16.0,0.3309,10.0,310.0,1.0,243.0,-0.8910065241883678,-0.4539904997395469
4776249.0,TX3065009856720180718,308,30.654,-98.578,2018-07-18,1102.0,Wildfire,0.2,39.8,15.0,0.1510416666666666,40.0,18.0,0.139,7.7,169.0,25.2,0.0,75.1,42.9,23.8,48.2,14.0,0.3153,9.0,423.0,4.0,144.0,0.5877852522924732,-0.8090169943749473
4775352.0,WA4665411975020180719,L RD SW,46.69,-119.645,2018-07-19,22101.0,Wildfire,0.0,40.2,7.0,0.0075416666666666,32.3,14.0,0.007,9.8,253.0,26.3,0.0,0.0,43.0,27.1,47.5,8.0,0.28865,16.0,149.0,1.0,340.0,-0.3420201433256686,0.9396926207859084
4775374.0,WA4695212028320180719,BOYLSTON,46.85,-120.11,2018-07-19,66292.0,Wildfire,0.0,35.8,10.0,0.0249166666666666,28.0,16.0,0.025,26.1,296.0,58.0,0.0,0.0,38.5,38.1,86.4,9.0,0.17525000000000002,10.0,735.0,14.0,2.0,0.03489949670250097,0.9993908270190958
4776101.0,CO4022310665520180719,SILVER CREEK,40.234,-106.587,2018-07-19,20725.0,Wildfire,11.8,24.8,18.0,0.2296130952380952,25.5,16.0,0.208,18.9,294.0,51.5,0.0,44.6,26.6,27.7,68.0,10.0,0.68815,9.0,2824.0,7.0,74.0,0.9612616959383189,0.27563735581699916
4775627.0,MT4496811110220180720,BACON RIND,44.972,-111.098,2018-07-20,6380.0,Wildfire,9.9,22.7,16.0,0.2838392857142857,22.1,16.0,0.279,10.0,240.0,35.3,0.0,21.8,27.0,27.5,79.2,11.0,0.5369,8.0,2710.0,16.0,334.0,-0.4383711467890778,0.8987940462991668
4775635.0,CO4019210820120180720,INDIAN VALLEY,40.209,-108.164,2018-07-20,6376.0,Wildfire,0.3,33.0,10.0,0.1130535714285714,31.0,10.0,0.113,13.6,248.0,33.5,0.0,9.2,33.6,29.4,60.1,5.0,0.24705000000000002,10.0,2029.0,6.0,244.0,-0.8987940462991668,-0.43837114678907774
4775724.0,NM3577110680320180720,VENADO,35.784,-106.813,2018-07-20,4007.0,Wildfire,9.4,29.6,22.0,0.2086309523809523,30.3,22.0,0.107,5.5,247.0,32.4,0.0,39.0,33.0,23.2,73.4,7.0,0.5044000000000001,10.0,2279.0,14.0,87.0,0.9986295347545738,0.052335956242943966
4775735.0,UT3806611313920180720,HORSE VALLEY,38.075,-113.124,2018-07-20,1190.0,Wildfire,7.7,35.8,8.0,0.0306011904761904,27.1,46.0,0.147,19.6,229.0,39.2,1.8,2.8,35.0,38.7,73.1,5.0,0.18665,10.0,1854.0,4.0,24.0,0.4067366430758002,0.9135454576426009
4775791.0,MT4758010779320180720,WAWA,47.593,-107.796,2018-07-20,2382.0,Wildfire,0.2,35.7,9.0,0.0367738095238095,32.8,24.0,0.036,19.9,158.0,37.8,0.0,6.7,40.7,34.2,63.4,7.0,0.28935,10.0,789.0,2.0,266.0,-0.9975640502598242,-0.06975647374412558
4776058.0,AZ3486411159820180720,BRISTOW,34.866,-111.583,2018-07-20,3786.0,Wildfire,38.7,26.2,35.0,0.3625416666666666,26.4,38.0,0.349,9.0,247.0,35.6,1.0,55.0,30.8,19.2,51.5,14.0,0.5760000000000001,9.0,2033.0,3.0,237.0,-0.838670567945424,-0.544639035015027
4775409.0,NV4194911609820180721,OWYHEE,41.948,-116.077,2018-07-21,5347.0,Wildfire,0.0,30.0,12.0,0.1198928571428571,28.9,16.0,0.115,19.8,251.0,51.1,0.0,0.8,32.8,30.7,66.6,8.0,0.37665000000000004,10.0,1999.0,8.0,284.0,-0.9702957262759966,0.24192189559966745
4775413.0,NV4047911681120180721,CRUM,40.497,-116.797,2018-07-21,2772.0,Wildfire,1.2000000000000002,36.3,6.0,0.0248154761904761,32.3,15.0,0.024,16.0,262.0,40.3,0.0,0.0,36.8,26.3,60.8,5.0,0.20525000000000002,10.0,1547.0,11.0,357.0,-0.05233595624294437,0.9986295347545738
4775506.0,AZ3616611201020180721,OBI,36.178,-111.978,2018-07-21,11285.0,Wildfire,6.8,26.3,24.0,0.2613273809523809,21.7,43.0,0.219,5.6,243.0,30.2,1.4,24.1,29.9,17.8,68.4,5.0,0.56315,10.0,2500.0,5.0,299.0,-0.8746197071393956,0.4848096202463373
4775642.0,NM3470710514020180721,VAUGHN,34.687,-105.164,2018-07-21,2735.0,Wildfire,6.1000000000000005,36.0,11.0,0.049547619047619,35.0,11.0,0.023,19.8,151.0,38.2,0.0,33.6,37.3,36.1,68.8,10.0,0.2119,10.0,1763.0,2.0,123.0,0.8386705679454239,-0.5446390350150271
4775658.0,UT3930510987820180721,BEAR TRAP,39.295,-109.882,2018-07-21,9215.0,Wildfire,15.1,27.4,14.0,0.2183333333333333,26.1,20.0,0.182,16.8,247.0,49.3,0.0,6.1000000000000005,27.7,25.2,70.2,8.0,0.49760000000000004,10.0,2603.0,22.0,251.0,-0.9455185755993168,-0.32556815445715664
4775515.0,ID4344911614820180722,LEONE,43.423,-116.127,2018-07-22,1746.0,Wildfire,0.0,37.2,8.0,0.0249880952380952,30.2,11.0,0.028,19.3,323.0,38.2,0.0,0.0,41.2,44.2,70.6,6.0,0.19625,10.0,968.0,0.0,270.0,-1.0,-1.8369701987210297e-16
4776033.0,CO3778110864120180722,WEST GUARD,37.775,-108.652,2018-07-22,1048.0,Wildfire,10.4,29.6,12.0,0.2352738095238095,22.9,41.0,0.218,1.3,124.0,32.8,3.0,33.2,28.7,22.5,64.1,9.0,0.41000000000000003,10.0,2547.0,1.0,281.0,-0.9816271834476639,0.1908089953765451
4776034.0,CO3765810847420180722,PLATEAU,37.608,-108.476,2018-07-22,19746.0,Wildfire,18.3,31.2,11.0,0.253952380952381,27.0,32.0,0.216,3.9,22.0,29.2,1.4,28.2,30.0,24.0,63.0,7.0,0.6563,9.0,2418.0,2.0,188.0,-0.13917310096006552,-0.9902680687415703
4775597.0,ID4533411639120180723,RATTLESNAKE CREEK,45.232,-116.376,2018-07-23,8461.0,Wildfire,0.2,26.7,14.0,0.1722916666666666,26.9,22.0,0.16,9.2,228.0,38.2,0.0,8.0,33.0,17.7,72.4,12.0,0.78235,1.0,1758.0,13.0,80.0,0.984807753012208,0.17364817766693041
4775702.0,NV4048111917220180723,KUMIVA,40.474,-119.163,2018-07-23,3967.0,Wildfire,0.0,35.5,7.0,0.0228154761904761,32.3,19.0,0.023,8.7,232.0,25.2,0.0,0.0,36.7,27.2,65.9,5.0,0.1369,10.0,1420.0,0.0,162.0,0.3090169943749475,-0.9510565162951535
4775741.0,TX3165409878420180723,259,31.643,-98.801,2018-07-23,1653.0,Wildfire,0.0,40.8,12.0,0.1392738095238095,40.5,20.0,0.137,13.0,332.0,31.7,0.0,93.6,38.2,28.1,47.9,17.0,0.2889,10.0,460.0,1.0,116.0,0.8987940462991669,-0.4383711467890775
4775742.0,TX3157209838720180723,FM 2005,31.538,-98.389,2018-07-23,1465.0,Wildfire,0.0,40.2,14.0,0.2476785714285714,39.8,22.0,0.244,11.6,330.0,31.0,0.0,86.1,36.6,30.5,52.2,21.0,0.28245000000000003,10.0,479.0,1.0,118.0,0.8829475928589269,-0.4694715627858909
4775754.0,AK6538715507520180723,RADIO CREEK,65.386,-155.102,2018-07-23,3052.0,Wildfire,4.2,23.4,45.0,0.3220892857142857,22.0,62.0,0.293,6.7,164.0,21.2,0.2,85.8,22.2,21.8,55.4,41.0,,,,,,,
4775960.0,AK6283014236020180723,TAIXTSALDA HILL,62.778,-142.327,2018-07-23,28055.0,Wildfire,6.3,25.1,31.0,0.3513214285714285,24.2,42.0,0.311,4.6,18.0,18.4,0.0,104.7,25.3,15.8,46.8,34.0,,,,,,,
4776110.0,CA4065012263020180723,CARR,40.715,-122.593,2018-07-23,233710.0,Wildfire,0.0,40.2,11.0,0.2580952380952381,36.6,23.0,0.264,8.6,147.0,32.8,0.0,0.0,42.5,18.3,50.8,6.0,0.39745,8.0,544.0,2.0,316.0,-0.6946583704589976,0.7193398003386509
4775364.0,NV4186711864020180724,ANTELOPE,41.864,-118.652,2018-07-24,2321.0,Wildfire,0.0,34.8,7.0,0.0248869047619047,33.3,17.0,0.025,8.0,333.0,24.1,0.0,0.4,36.8,21.5,58.0,6.0,0.15275,10.0,1472.0,5.0,28.0,0.4694715627858908,0.882947592858927
4775380.0,ID4204811559720180724,BRUNEAU,42.131,-115.624,2018-07-24,87679.0,Wildfire,0.0,34.2,8.0,0.0240297619047619,32.9,14.0,0.023,6.5,360.0,21.2,0.0,1.2,36.6,33.5,63.4,6.0,0.18105000000000002,10.0,1704.0,1.0,0.0,0.0,1.0
4775405.0,NV4061211588320180724,DIXIE,40.623,-115.903,2018-07-24,2468.0,Wildfire,0.1,34.8,6.0,0.0387857142857142,31.5,19.0,0.038,7.2,72.0,23.8,0.0,1.1,36.3,27.3,57.2,4.0,0.18055000000000002,10.0,1696.0,4.0,139.0,0.6560590289905073,-0.754709580222772
4775412.0,NV4020611674720180724,FRANCIS,40.165,-116.742,2018-07-24,1273.0,Wildfire,0.0,36.0,5.0,0.0264345238095238,33.0,18.0,0.025,1.1,288.0,22.7,0.0,0.1,36.0,25.2,50.0,5.0,0.1516,10.0,1635.0,10.0,280.0,-0.9848077530122081,0.17364817766692997
4775628.0,AZ3461611082220180724,RANCH,34.578,-110.84,2018-07-24,4058.0,Wildfire,26.6,32.7,22.0,0.2633095238095237,28.6,28.0,0.143,5.1,262.0,39.2,0.4,49.3,32.6,25.0,54.4,10.0,0.3497,10.0,2042.0,2.0,27.0,0.45399049973954675,0.8910065241883679
4775815.0,AK6533214294020180724,ANDREW CREEK,65.307,-142.918,2018-07-24,7789.0,Wildfire,5.9,29.0,31.0,0.3176547619047619,27.2,36.0,0.283,3.3,96.0,13.0,0.0,71.4,28.5,21.8,50.8,30.0,,,,,,,
4775935.0,AZ3154810940620180724,BRUNO,31.541,-109.401,2018-07-24,4165.0,Wildfire,3.0,35.2,13.0,0.159922619047619,34.1,16.0,0.074,13.9,107.0,33.8,0.0,58.9,33.9,27.6,58.3,18.0,0.18695,7.0,1858.0,17.0,241.0,-0.874619707139396,-0.48480962024633684
4776250.0,OK3434009530020180724,BRUSHY CREEK FIRE,34.314,-95.318,2018-07-24,1353.0,Wildfire,0.0,41.3,21.0,0.3262916666666666,32.7,36.0,0.3,10.5,16.0,29.9,0.0,137.2,37.2,16.9,50.4,23.0,0.72165,5.0,268.0,1.0,261.0,-0.9876883405951377,-0.15643446504023104
